Valladolid, Osasuna, 7, 10, 3, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0
Sevilla, At. Madrid, 1, 15, 3, 0, 4, 1, 1, 2, 3, 0, 0, 1, 2
Athletic, Getafe, 11, 17, 1, 0, 0, 1, 0, 4, 1, 0, 0, 1, 0
Zaragoza, Almería, 14, 2, 0, 3, 1, 3, 2, 0, -3, 0, 0, 1, 1
Racing, Recreativo, 13, 9, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0
Mallorca, Deportivo, 4, 19, 3, 0, 3, 0, 0, 3, 3, 0, 0, 1, 0
Barcelona, Valladolid, 12, 7, 1, 3, 0, 1, 0, 0, -2, 0, 0, 4, 1
Levante, Villarreal, 18, 3, 0, 3, 0, 3, 3, 0, -3, 0, 0, 1, 2
R. Madrid, Valencia, 5, 20, 3, 0, 2, 0, 1, 3, 3, 0, 0, 2, 3
Osasuna, Betis, 10, 8, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
Murcia, Espanyol, 6, 16, 3, 0, 2, 0, 1, 1, 3, 0, 0, 4, 0
Betis, Barcelona, 8, 12, 1, 1, 1, 0, 1, 0, 0, 0, 0, 3, 2
Deportivo, Murcia, 19, 6, 0, 3, 0, 2, 3, 1, -3, 0, 0, 3, 1
Villarreal, At. Madrid, 3, 15, 3, 0, 3, 1, 0, 2, 3, 0, 0, 3, 0
Getafe, Osasuna, 17, 10, 0, 1, 1, 0, 4, 0, -1, 0, 0, 0, 2
Espanyol, Racing, 16, 13, 0, 1, 0, 0, 1, 0, -1, 0, 0, 0, 3
R. Madrid, Sevilla, 5, 1, 3, 3, 2, 4, 1, 1, 0, 0, 0, 3, 1
Almería, Levante, 2, 18, 3, 0, 3, 0, 0, 3, 3, 0, 0, 2, 1
Recreativo, Athletic, 9, 11, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1
Valencia, Mallorca, 20, 4, 0, 3, 0, 3, 3, 0, -3, 0, 0, 0, 3
Valladolid, Zaragoza, 7, 14, 3, 0, 1, 1, 0, 2, 3, 0, 0, 2, 1
Sevilla, Villarreal, 1, 3, 3, 3, 4, 3, 1, 0, 0, 0, 0, 2, 0
Athletic, Espanyol, 11, 16, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
Zaragoza, Betis, 14, 8, 0, 1, 1, 1, 2, 1, -1, 0, 0, 0, 3
Racing, Deportivo, 13, 19, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1, 3
Mallorca, R. Madrid, 4, 5, 3, 3, 3, 2, 0, 1, 0, 0, 0, 1, 1
Barcelona, Getafe, 12, 17, 1, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0
At. Madrid, Almería, 15, 2, 0, 3, 1, 3, 2, 0, -3, 0, 0, 6, 3
Levante, Valladolid, 18, 7, 0, 3, 0, 1, 3, 0, -3, 0, 0, 0, 3
Osasuna, Recreativo, 10, 9, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
Murcia, Valencia, 6, 20, 3, 0, 2, 0, 1, 3, 3, 0, 0, 1, 0
Betis, Levante, 8, 18, 1, 0, 1, 0, 1, 3, 1, 0, 0, 0, 1
Deportivo, Athletic, 19, 11, 0, 1, 0, 0, 3, 0, -1, 0, 0, 3, 0
Getafe, Zaragoza, 17, 14, 0, 0, 1, 1, 4, 2, 0, 0, 0, 0, 0
Mallorca, Sevilla, 4, 1, 3, 3, 3, 4, 0, 1, 0, 0, 0, 2, 3
Espanyol, Osasuna, 16, 10, 0, 1, 0, 0, 1, 0, -1, 0, 0, 0, 1
R. Madrid, Murcia, 5, 6, 3, 3, 2, 2, 1, 1, 0, 0, 0, 1, 0
Almería, Villarreal, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 1, 0
Recreativo, Barcelona, 9, 12, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2
Valencia, Racing, 20, 13, 0, 1, 0, 0, 3, 0, -1, 0, 0, 1, 2
Valladolid, At. Madrid, 7, 15, 3, 0, 1, 1, 0, 2, 3, 0, 0, 1, 1
Sevilla, Almería, 1, 2, 3, 3, 4, 3, 1, 0, 0, 0, 0, 1, 4
Zaragoza, Recreativo, 14, 9, 0, 1, 1, 1, 2, 1, -1, 0, 0, 3, 0
Athletic, Valencia, 11, 20, 1, 0, 0, 0, 0, 3, 1, 0, 0, 5, 1
Villarreal, Valladolid, 3, 7, 3, 3, 3, 1, 0, 0, 0, 0, 0, 2, 0
Racing, R. Madrid, 13, 5, 1, 3, 0, 2, 0, 1, -2, 0, 0, 0, 2
Barcelona, Espanyol, 12, 16, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
At. Madrid, Betis, 15, 8, 0, 1, 1, 1, 2, 1, -1, 0, 0, 1, 3
Levante, Getafe, 18, 17, 0, 0, 0, 1, 3, 4, 0, 0, 0, 3, 1
Osasuna, Deportivo, 10, 19, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1
Murcia, Mallorca, 6, 4, 3, 3, 2, 3, 1, 0, 0, 0, 0, 1, 4
Betis, Villarreal, 8, 3, 1, 3, 1, 3, 1, 0, -2, 0, 0, 0, 1
Deportivo, Barcelona, 19, 12, 0, 1, 0, 0, 3, 0, -1, 0, 0, 2, 0
Getafe, At. Madrid, 17, 15, 0, 0, 1, 1, 4, 2, 0, 0, 0, 1, 1
Mallorca, Racing, 4, 13, 3, 1, 3, 0, 0, 0, 2, 0, 0, 3, 1
Espanyol, Zaragoza, 16, 14, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1
R. Madrid, Athletic, 5, 11, 3, 1, 2, 0, 1, 0, 2, 0, 0, 3, 0
Recreativo, Levante, 9, 18, 1, 0, 1, 0, 1, 3, 1, 0, 0, 2, 0
Valencia, Osasuna, 20, 10, 0, 1, 0, 0, 3, 0, -1, 0, 0, 3, 0
Valladolid, Almería, 7, 2, 3, 3, 1, 3, 0, 0, 0, 0, 0, 1, 0
Murcia, Sevilla, 6, 1, 3, 3, 2, 4, 1, 1, 0, 0, 0, 0, 0
Sevilla, Valladolid, 1, 7, 3, 3, 4, 1, 1, 0, 0, 0, 0, 2, 0
Zaragoza, Deportivo, 14, 19, 0, 0, 1, 0, 2, 3, 0, 0, 0, 1, 0
Athletic, Mallorca, 11, 4, 1, 3, 0, 3, 0, 0, -2, 0, 0, 1, 2
Villarreal, Getafe, 3, 17, 3, 0, 3, 1, 0, 4, 3, 0, 0, 2, 0
Racing, Murcia, 13, 6, 1, 3, 0, 2, 0, 1, -2, 0, 0, 3, 2
Barcelona, Valencia, 12, 20, 1, 0, 0, 0, 0, 3, 1, 0, 0, 6, 0
At. Madrid, Recreativo, 15, 9, 0, 1, 1, 1, 2, 1, -1, 0, 0, 3, 0
Levante, Espanyol, 18, 16, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 1
Almería, Betis, 2, 8, 3, 1, 3, 1, 0, 1, 2, 0, 0, 1, 1
Osasuna, R. Madrid, 10, 5, 1, 3, 0, 2, 0, 1, -2, 0, 0, 1, 2
Betis, Valladolid, 8, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 1
Deportivo, Levante, 19, 18, 0, 0, 0, 0, 3, 3, 0, 0, 0, 1, 0
Getafe, Almería, 17, 2, 0, 3, 1, 3, 4, 0, -3, 0, 0, 4, 2
Racing, Sevilla, 13, 1, 1, 3, 0, 4, 0, 1, -2, 0, 0, 0, 3
Mallorca, Osasuna, 4, 10, 3, 1, 3, 0, 0, 0, 2, 0, 0, 2, 1
R. Madrid, Barcelona, 5, 12, 3, 1, 2, 0, 1, 0, 2, 0, 0, 4, 1
Espanyol, At. Madrid, 16, 15, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2
Recreativo, Villarreal, 9, 3, 1, 3, 1, 3, 1, 0, -2, 0, 0, 0, 2
Valencia, Zaragoza, 20, 14, 0, 0, 0, 1, 3, 2, 0, 0, 0, 1, 0
Murcia, Athletic, 6, 11, 3, 1, 2, 0, 1, 0, 2, 0, 0, 1, 2
Athletic, Racing, 11, 13, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Zaragoza, R. Madrid, 14, 5, 0, 3, 1, 2, 2, 1, -3, 0, 0, 2, 2
Betis, Sevilla, 8, 1, 1, 3, 1, 4, 1, 1, -2, 0, 0, 0, 2
Villarreal, Espanyol, 3, 16, 3, 0, 3, 0, 0, 1, 3, 0, 0, 2, 0
Barcelona, Mallorca, 12, 4, 1, 3, 0, 3, 0, 0, -2, 0, 0, 2, 3
At. Madrid, Deportivo, 15, 19, 0, 0, 1, 0, 2, 3, 0, 0, 0, 1, 0
Levante, Valencia, 18, 20, 0, 0, 0, 0, 3, 3, 0, 0, 0, 1, 5
Almería, Recreativo, 2, 9, 3, 1, 3, 1, 0, 1, 2, 0, 0, 0, 2
Osasuna, Murcia, 10, 6, 1, 3, 0, 2, 0, 1, -2, 0, 0, 2, 1
Valladolid, Getafe, 7, 17, 3, 0, 1, 1, 0, 4, 3, 0, 0, 0, 0
Sevilla, Athletic, 1, 11, 3, 1, 4, 0, 1, 0, 2, 0, 0, 4, 1
Deportivo, Villarreal, 19, 3, 0, 3, 0, 3, 3, 0, -3, 0, 0, 0, 2
Getafe, Betis, 17, 8, 0, 1, 1, 1, 4, 1, -1, 0, 0, 1, 1
Racing, Osasuna, 13, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
Mallorca, Zaragoza, 4, 14, 3, 0, 3, 1, 0, 2, 3, 0, 0, 3, 2
Espanyol, Almería, 16, 2, 0, 3, 0, 3, 1, 0, -3, 0, 0, 1, 3
R. Madrid, Levante, 5, 18, 3, 0, 2, 0, 1, 3, 3, 0, 0, 5, 2
Recreativo, Valladolid, 9, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 1
Valencia, At. Madrid, 20, 15, 0, 0, 0, 1, 3, 2, 0, 0, 0, 3, 1
Murcia, Barcelona, 6, 12, 3, 1, 2, 0, 1, 0, 2, 0, 0, 3, 5
Athletic, Almería, 18, 3, 0, 3, 1, 3, 3, 1, -3, 0, 0, 1, 3
Betis, Recreativo, 16, 7, 0, 3, 0, 1, 1, 0, -3, 0, 0, 0, 1
Deportivo, R. Madrid, 5, 13, 3, 0, 2, 1, 1, 2, 3, 0, 0, 2, 1
Sporting, Getafe, 14, 4, 0, 3, 1, 2, 2, 1, -3, 0, 0, 1, 2
Racing, Sevilla, 11, 12, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Numancia, Barcelona, 8, 17, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0
Espanyol, Valladolid, 6, 15, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0
At. Madrid, Málaga, 1, 20, 3, 0, 4, 0, 0, 4, 3, 0, 0, 4, 0
Osasuna, Villarreal, 10, 9, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Valencia, Mallorca, 2, 19, 3, 0, 3, 0, 0, 3, 3, 0, 0, 3, 0
Sevilla, Sporting, 12, 14, 1, 0, 1, 1, 1, 2, 1, 0, 0, 4, 3
Málaga, Athletic, 20, 18, 0, 0, 0, 1, 4, 3, 0, 0, 0, 0, 0
Villarreal, Deportivo, 9, 5, 1, 3, 1, 2, 1, 1, -2, 0, 0, 1, 0
Getafe, Betis, 4, 16, 3, 0, 2, 0, 1, 1, 3, 0, 0, 0, 0
Barcelona, Racing, 17, 11, 0, 1, 0, 1, 1, 1, -1, 0, 0, 1, 1
Mallorca, Osasuna, 19, 10, 0, 1, 0, 1, 3, 1, -1, 0, 0, 1, 1
R. Madrid, Numancia, 13, 8, 0, 3, 1, 1, 2, 0, -3, 0, 0, 4, 3
Almería, Valencia, 3, 2, 3, 3, 3, 3, 1, 0, 0, 0, 0, 2, 2
Recreativo, Espanyol, 7, 6, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1
Valladolid, At. Madrid, 15, 1, 0, 3, 0, 4, 1, 0, -3, 0, 0, 2, 1
Athletic, Valladolid, 18, 15, 0, 0, 1, 0, 3, 1, 0, 0, 0, 2, 0
Betis, Sevilla, 16, 12, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 0
Deportivo, Mallorca, 5, 19, 3, 0, 2, 0, 1, 3, 3, 0, 0, 0, 0
Sporting, Barcelona, 14, 17, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 6
Racing, R. Madrid, 11, 13, 1, 0, 1, 1, 1, 2, 1, 0, 0, 0, 2
Numancia, Villarreal, 8, 9, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2
At. Madrid, Recreativo, 1, 7, 3, 3, 4, 1, 0, 0, 0, 0, 0, 4, 0
Espanyol, Getafe, 6, 4, 3, 3, 1, 2, 0, 1, 0, 0, 0, 1, 1
Almería, Málaga, 3, 20, 3, 0, 3, 0, 1, 4, 3, 0, 0, 1, 0
Valencia, Osasuna, 2, 10, 3, 1, 3, 1, 0, 1, 2, 0, 0, 1, 0
Sevilla, Espanyol, 12, 6, 1, 3, 1, 1, 1, 0, -2, 0, 0, 2, 0
Villarreal, Racing, 9, 11, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0
Málaga, Valencia, 20, 2, 0, 3, 0, 3, 4, 0, -3, 0, 0, 0, 2
Getafe, At. Madrid, 4, 1, 3, 3, 2, 4, 1, 0, 0, 0, 0, 1, 2
Barcelona, Betis, 17, 16, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 2
Mallorca, Numancia, 19, 8, 0, 3, 0, 1, 3, 0, -3, 0, 0, 2, 0
R. Madrid, Sporting, 13, 14, 0, 0, 1, 1, 2, 2, 0, 0, 0, 7, 1
Osasuna, Deportivo, 10, 5, 1, 3, 1, 2, 1, 1, -2, 0, 0, 0, 0
Recreativo, Athletic, 7, 18, 3, 0, 1, 1, 0, 3, 3, 0, 0, 1, 1
Valladolid, Almería, 15, 3, 0, 3, 0, 3, 1, 1, -3, 0, 0, 2, 0
Athletic, Getafe, 18, 4, 0, 3, 1, 2, 3, 1, -3, 0, 0, 0, 1
Betis, R. Madrid, 16, 13, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 2
Sporting, Villarreal, 14, 9, 0, 1, 1, 1, 2, 1, -1, 0, 0, 0, 1
Málaga, Valladolid, 20, 15, 0, 0, 0, 0, 4, 1, 0, 0, 0, 2, 1
Racing, Mallorca, 11, 19, 1, 0, 1, 0, 1, 3, 1, 0, 0, 1, 2
Numancia, Osasuna, 8, 10, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0
Espanyol, Barcelona, 6, 17, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 2
At. Madrid, Sevilla, 1, 12, 3, 1, 4, 1, 0, 1, 2, 0, 0, 0, 1
Almería, Recreativo, 3, 7, 3, 3, 3, 1, 1, 0, 0, 0, 0, 1, 0
Valencia, Deportivo, 2, 5, 3, 3, 3, 2, 0, 1, 0, 0, 0, 4, 2
Sevilla, Athletic, 12, 18, 1, 0, 1, 1, 1, 3, 1, 0, 0, 4, 0
Deportivo, Numancia, 5, 8, 3, 3, 2, 1, 1, 0, 0, 0, 0, 1, 0
Villarreal, Betis, 9, 16, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 1
Getafe, Almería, 4, 3, 3, 3, 2, 3, 1, 1, 0, 0, 0, 2, 2
Barcelona, At. Madrid, 17, 1, 0, 3, 0, 4, 1, 0, -3, 0, 0, 6, 1
Mallorca, Sporting, 19, 14, 0, 0, 0, 1, 3, 2, 0, 0, 0, 0, 2
R. Madrid, Espanyol, 13, 6, 0, 3, 1, 1, 2, 0, -3, 0, 0, 2, 2
Recreativo, Málaga, 7, 20, 3, 0, 1, 0, 0, 4, 3, 0, 0, 0, 4
Osasuna, Racing, 10, 11, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1
Valladolid, Valencia, 15, 2, 0, 3, 0, 3, 1, 0, -3, 0, 0, 0, 1
Athletic, Barcelona, 18, 17, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 1
Betis, Mallorca, 16, 19, 0, 0, 0, 0, 1, 3, 0, 0, 0, 3, 0
Sporting, Osasuna, 14, 10, 0, 1, 1, 1, 2, 1, -1, 0, 0, 2, 1
Málaga, Getafe, 20, 4, 0, 3, 0, 2, 4, 1, -3, 0, 0, 2, 1
Racing, Deportivo, 11, 5, 1, 3, 1, 2, 1, 1, -2, 0, 0, 0, 0
At. Madrid, R. Madrid, 1, 13, 3, 0, 4, 1, 0, 2, 3, 0, 0, 1, 2
Espanyol, Villarreal, 6, 9, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0
Almería, Sevilla, 3, 12, 3, 1, 3, 1, 1, 1, 2, 0, 0, 0, 1
Valencia, Numancia, 2, 8, 3, 3, 3, 1, 0, 0, 0, 0, 0, 4, 0
Valladolid, Recreativo, 15, 7, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 1
Sevilla, Málaga, 12, 20, 1, 0, 1, 0, 1, 4, 1, 0, 0, 0, 1
Deportivo, Sporting, 5, 14, 3, 0, 2, 1, 1, 2, 3, 0, 0, 0, 3
Villarreal, At. Madrid, 9, 1, 1, 3, 1, 4, 1, 0, -2, 0, 0, 4, 4
Getafe, Valladolid, 4, 15, 3, 0, 2, 0, 1, 1, 3, 0, 0, 1, 0
Barcelona, Almería, 17, 3, 0, 3, 0, 3, 1, 1, -3, 0, 0, 5, 0
Mallorca, Espanyol, 19, 6, 0, 3, 0, 1, 3, 0, -3, 0, 0, 3, 0
Numancia, Racing, 8, 11, 3, 1, 1, 1, 0, 1, 2, 0, 0, 2, 1
R. Madrid, Athletic, 13, 18, 0, 0, 1, 1, 2, 3, 0, 0, 0, 3, 2
Osasuna, Betis, 10, 16, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 2
Recreativo, Valencia, 7, 2, 3, 3, 1, 3, 0, 0, 0, 0, 0, 1, 1
Athletic, Villarreal, 18, 9, 0, 1, 1, 1, 3, 1, -1, 0, 0, 1, 4
Betis, Deportivo, 16, 5, 0, 3, 0, 2, 1, 1, -3, 0, 0, 0, 3
Sporting, Numancia, 14, 8, 0, 3, 1, 1, 2, 0, -3, 0, 0, 3, 1
Málaga, Barcelona, 20, 17, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 4
At. Madrid, Mallorca, 1, 19, 3, 0, 4, 0, 0, 3, 3, 0, 0, 2, 0
Espanyol, Osasuna, 6, 10, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0
Almería, R. Madrid, 3, 13, 3, 0, 3, 1, 1, 2, 3, 0, 0, 1, 1
Recreativo, Getafe, 7, 4, 3, 3, 1, 2, 0, 1, 0, 0, 0, 1, 1
Valencia, Racing, 2, 11, 3, 1, 3, 1, 0, 1, 2, 0, 0, 2, 4
Valladolid, Sevilla, 15, 12, 0, 1, 0, 1, 1, 1, -1, 0, 0, 3, 2
Sevilla, Recreativo, 12, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 0
Deportivo, Espanyol, 5, 6, 3, 3, 2, 1, 1, 0, 0, 0, 0, 1, 0
Villarreal, Almería, 9, 3, 1, 3, 1, 3, 1, 1, -2, 0, 0, 2, 1
Getafe, Valencia, 4, 2, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 3
Racing, Sporting, 11, 14, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0
Barcelona, Valladolid, 17, 15, 0, 0, 0, 0, 1, 1, 0, 0, 0, 6, 0
Mallorca, Athletic, 19, 18, 0, 0, 0, 1, 3, 3, 0, 0, 0, 3, 3
Numancia, Betis, 8, 16, 3, 0, 1, 0, 0, 1, 3, 0, 0, 2, 4
R. Madrid, Málaga, 13, 20, 0, 0, 1, 0, 2, 4, 0, 0, 0, 4, 3
Osasuna, At. Madrid, 10, 1, 1, 3, 1, 4, 1, 0, -2, 0, 0, 0, 0
Athletic, Osasuna, 18, 10, 0, 1, 1, 1, 3, 1, -1, 0, 0, 2, 0
Betis, Racing, 16, 11, 0, 1, 0, 1, 1, 1, -1, 0, 0, 3, 1
Málaga, Villarreal, 20, 9, 0, 1, 0, 1, 4, 1, -1, 0, 0, 2, 2
Getafe, Sevilla, 4, 12, 3, 1, 2, 1, 1, 1, 2, 0, 0, 0, 2
At. Madrid, Deportivo, 1, 5, 3, 3, 4, 2, 0, 1, 0, 0, 0, 4, 1
Espanyol, Numancia, 6, 8, 3, 3, 1, 1, 0, 0, 0, 0, 0, 3, 4
Almería, Mallorca, 3, 19, 3, 0, 3, 0, 1, 3, 3, 0, 0, 2, 1
Recreativo, Barcelona, 7, 17, 3, 0, 1, 0, 0, 1, 3, 0, 0, 0, 2
Valencia, Sporting, 2, 14, 3, 0, 3, 1, 0, 2, 3, 0, 0, 2, 3
Valladolid, R. Madrid, 15, 13, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0
Sevilla, Valencia, 12, 2, 1, 3, 1, 3, 1, 0, -2, 0, 0, 0, 0
Deportivo, Athletic, 5, 18, 3, 0, 2, 1, 1, 3, 3, 0, 0, 3, 1
Sporting, Betis, 14, 16, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 2
Villarreal, Valladolid, 9, 15, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 3
Racing, Espanyol, 11, 6, 1, 3, 1, 1, 1, 0, -2, 0, 0, 3, 0
Barcelona, Getafe, 17, 4, 0, 3, 0, 2, 1, 1, -3, 0, 0, 1, 1
Mallorca, Málaga, 19, 20, 0, 0, 0, 0, 3, 4, 0, 0, 0, 2, 2
Numancia, At. Madrid, 8, 1, 3, 3, 1, 4, 0, 0, 0, 0, 0, 1, 1
R. Madrid, Recreativo, 13, 7, 0, 3, 1, 1, 2, 0, -3, 0, 0, 1, 0
Osasuna, Almería, 10, 3, 1, 3, 1, 3, 1, 1, -2, 0, 0, 3, 1
Sevilla, Barcelona, 12, 17, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 3
Athletic, Numancia, 18, 8, 0, 3, 1, 1, 3, 0, -3, 0, 0, 2, 0
Málaga, Osasuna, 20, 10, 0, 1, 0, 1, 4, 1, -1, 0, 0, 4, 2
Getafe, R. Madrid, 4, 13, 3, 0, 2, 1, 1, 2, 3, 0, 0, 3, 1
At. Madrid, Racing, 1, 11, 3, 1, 4, 1, 0, 1, 2, 0, 0, 4, 1
Espanyol, Sporting, 6, 14, 3, 0, 1, 1, 0, 2, 3, 0, 0, 0, 1
Almería, Deportivo, 3, 5, 3, 3, 3, 2, 1, 1, 0, 0, 0, 0, 1
Recreativo, Villarreal, 7, 9, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2
Valencia, Betis, 2, 16, 3, 0, 3, 0, 0, 1, 3, 0, 0, 3, 2
Valladolid, Mallorca, 15, 19, 0, 0, 0, 0, 1, 3, 0, 0, 0, 3, 0
Betis, Espanyol, 16, 6, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 1
Deportivo, Málaga, 5, 20, 3, 0, 2, 0, 1, 4, 3, 0, 0, 2, 0
Sporting, At. Madrid, 14, 1, 0, 3, 1, 4, 2, 0, -3, 0, 0, 2, 5
Villarreal, Getafe, 9, 4, 1, 3, 1, 2, 1, 1, -2, 0, 0, 3, 3
Racing, Athletic, 11, 18, 1, 0, 1, 1, 1, 3, 1, 0, 0, 1, 1
Barcelona, Valencia, 17, 2, 0, 3, 0, 3, 1, 0, -3, 0, 0, 4, 0
Mallorca, Recreativo, 19, 7, 0, 3, 0, 1, 3, 0, -3, 0, 0, 2, 3
Numancia, Almería, 8, 3, 3, 3, 1, 3, 0, 1, 0, 0, 0, 2, 1
R. Madrid, Sevilla, 13, 12, 0, 1, 1, 1, 2, 1, -1, 0, 0, 3, 4
Osasuna, Valladolid, 10, 15, 1, 0, 1, 0, 1, 1, 1, 0, 0, 3, 3
Sevilla, Villarreal, 12, 9, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0
Athletic, Sporting, 18, 14, 0, 0, 1, 1, 3, 2, 0, 0, 0, 3, 0
Málaga, Numancia, 20, 8, 0, 3, 0, 1, 4, 0, -3, 0, 0, 2, 0
Getafe, Mallorca, 4, 19, 3, 0, 2, 0, 1, 3, 3, 0, 0, 4, 1
Barcelona, R. Madrid, 17, 13, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 0
At. Madrid, Betis, 1, 16, 3, 0, 4, 0, 0, 1, 3, 0, 0, 2, 0
Almería, Racing, 3, 11, 3, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1
Recreativo, Osasuna, 7, 10, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0
Valencia, Espanyol, 2, 6, 3, 3, 3, 1, 0, 0, 0, 0, 0, 2, 1
Valladolid, Deportivo, 15, 5, 0, 3, 0, 2, 1, 1, -3, 0, 0, 3, 0
Betis, Athletic, 16, 18, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 1
Deportivo, Recreativo, 5, 7, 3, 3, 2, 1, 1, 0, 0, 0, 0, 4, 1
Sporting, Almería, 14, 3, 0, 3, 1, 3, 2, 1, -3, 0, 0, 1, 0
Villarreal, Barcelona, 9, 17, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2
Racing, Málaga, 11, 20, 1, 0, 1, 0, 1, 4, 1, 0, 0, 1, 1
Mallorca, Sevilla, 19, 12, 0, 1, 0, 1, 3, 1, -1, 0, 0, 0, 0
Numancia, Valladolid, 8, 15, 3, 0, 1, 0, 0, 1, 3, 0, 0, 4, 3
Espanyol, At. Madrid, 6, 1, 3, 3, 1, 4, 0, 0, 0, 0, 0, 2, 3
R. Madrid, Valencia, 13, 2, 0, 3, 1, 3, 2, 0, -3, 0, 0, 1, 0
Osasuna, Getafe, 10, 4, 1, 3, 1, 2, 1, 1, -2, 0, 0, 5, 2
Sevilla, Osasuna, 12, 10, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Athletic, Espanyol, 18, 6, 0, 3, 1, 1, 3, 0, -3, 0, 0, 1, 1
Málaga, Sporting, 20, 14, 0, 0, 0, 1, 4, 2, 0, 0, 0, 1, 0
Getafe, Deportivo, 4, 5, 3, 3, 2, 2, 1, 1, 0, 0, 0, 1, 2
Barcelona, Mallorca, 17, 19, 0, 0, 0, 0, 1, 3, 0, 0, 0, 3, 1
R. Madrid, Villarreal, 13, 9, 0, 1, 1, 1, 2, 1, -1, 0, 0, 1, 0
Almería, Betis, 3, 16, 3, 0, 3, 0, 1, 1, 3, 0, 0, 1, 0
Recreativo, Numancia, 7, 8, 3, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1
Valencia, At. Madrid, 2, 1, 3, 3, 3, 4, 0, 0, 0, 0, 0, 3, 1
Valladolid, Racing, 15, 11, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 1
Betis, Málaga, 16, 20, 0, 0, 0, 0, 1, 4, 0, 0, 0, 1, 2
Deportivo, Sevilla, 5, 12, 3, 1, 2, 1, 1, 1, 2, 0, 0, 1, 3
Sporting, Valladolid, 14, 15, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 1
Racing, Recreativo, 11, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 1
Mallorca, R. Madrid, 19, 13, 0, 0, 0, 1, 3, 2, 0, 0, 0, 0, 3
Numancia, Getafe, 8, 4, 3, 3, 1, 2, 0, 1, 0, 0, 0, 2, 0
At. Madrid, Athletic, 1, 18, 3, 0, 4, 1, 0, 3, 3, 0, 0, 2, 3
Espanyol, Almería, 6, 3, 3, 3, 1, 3, 0, 1, 0, 0, 0, 2, 2
