233, Villarreal, Racing, 42, 34, 8, 3, 6, 41, 34, 23, 25, 0.5833333, 0.54545456, 0, 0, X
234, Getafe, Valencia, 28, 33, -5, 12, 9, 28, 32, 27, 34, 0.45454547, 0.25, 0, 0, X
235, Espanyol, Sevilla, 39, 33, 6, 5, 7, 33, 26, 42, 31, 0.54545456, 0.41666666, 2, 4, 2
236, At. Madrid, Athletic, 41, 26, 15, 4, 15, 38, 23, 20, 23, 0.5833333, 0.45454547, 1, 2, 2
237, Levante, Osasuna, 13, 26, -13, 20, 14, 17, 41, 24, 28, 0.16666667, 0.09090909, 2, 1, 1
238, Almería, Murcia, 33, 23, 10, 8, 19, 20, 21, 20, 32, 0.5, 0.27272728, 1, 0, 1
239, Recreativo, Deportivo, 25, 24, 1, 17, 18, 20, 31, 24, 34, 0.27272728, 0.25, 3, 2, 1
240, Valladolid, Mallorca, 27, 28, -1, 13, 11, 30, 41, 32, 34, 0.33333334, 0.27272728, 1, 1, X
241, Sevilla, Zaragoza, 36, 29, 7, 6, 10, 46, 33, 36, 38, 0.6666667, 0.25, 5, 0, 1
242, Athletic, Villarreal, 29, 43, -14, 12, 3, 22, 24, 41, 34, 0.25, 0.33333334, 1, 2, 2
243, Deportivo, Espanyol, 24, 39, -15, 18, 5, 26, 37, 35, 30, 0.18181819, 0.30769232, 2, 0, 1
244, Racing, Almería, 35, 36, -1, 8, 7, 23, 25, 21, 21, 0.54545456, 0.23076923, 1, 0, 1
245, Barcelona, Levante, 51, 16, 35, 2, 20, 44, 16, 19, 42, 0.9166667, 0.33333334, 5, 1, 1
246, Mallorca, Betis, 29, 28, 1, 11, 14, 33, 35, 26, 35, 0.36363637, 0.15384616, 1, 1, X
247, R. Madrid, Getafe, 56, 29, 27, 1, 13, 54, 20, 28, 32, 1.0, 0.53846157, 0, 1, 2
248, Osasuna, At. Madrid, 26, 41, -15, 17, 4, 25, 30, 39, 25, 0.41666666, 0.16666667, 3, 1, 1
249, Valencia, Recreativo, 34, 28, 6, 9, 15, 27, 34, 23, 33, 0.36363637, 0.46153846, 1, 1, X
250, Murcia, Valladolid, 23, 28, -5, 19, 16, 20, 33, 31, 42, 0.36363637, 0.07692308, 0, 1, 2
251, Betis, Murcia, 29, 23, 6, 16, 19, 27, 36, 20, 34, 0.41666666, 0.15384616, 4, 0, 1
252, Deportivo, Sevilla, 27, 39, -12, 18, 5, 28, 37, 51, 33, 0.25, 0.30769232, 2, 1, 1
253, Villarreal, Osasuna, 46, 29, 17, 3, 13, 43, 35, 28, 31, 0.53846157, 0.5833333, 0, 0, X
254, Getafe, Mallorca, 32, 30, 2, 10, 12, 29, 32, 34, 36, 0.41666666, 0.30769232, 3, 3, X
255, At. Madrid, Barcelona, 41, 54, -13, 4, 2, 40, 28, 49, 17, 0.53846157, 0.41666666, 4, 2, 1
256, Espanyol, Valencia, 39, 35, 4, 6, 9, 35, 32, 28, 35, 0.5, 0.3846154, 2, 0, 1
257, Levante, Zaragoza, 16, 29, -13, 20, 15, 20, 47, 36, 43, 0.23076923, 0.083333336, 2, 1, 1
258, Almería, Athletic, 36, 29, 7, 8, 14, 21, 22, 23, 26, 0.53846157, 0.25, 1, 1, X
259, Recreativo, R. Madrid, 29, 56, -27, 17, 1, 24, 34, 54, 21, 0.33333334, 0.23076923, 2, 3, 2
260, Valladolid, Racing, 31, 38, -7, 11, 7, 32, 42, 24, 25, 0.30769232, 0.33333334, 0, 1, 2
261, Sevilla, Levante, 39, 19, 20, 7, 20, 52, 35, 22, 48, 0.6923077, 0.23076923, 2, 1, 1
262, Zaragoza, At. Madrid, 29, 44, -15, 17, 4, 37, 45, 44, 30, 0.46153846, 0.07692308, 2, 1, 1
263, Athletic, Valladolid, 30, 31, -1, 15, 13, 24, 27, 32, 43, 0.23076923, 0.30769232, 2, 0, 1
264, Racing, Betis, 41, 32, 9, 6, 11, 25, 25, 31, 36, 0.5833333, 0.2857143, 3, 0, 1
265, Barcelona, Villarreal, 54, 47, 7, 2, 3, 51, 21, 43, 35, 0.9230769, 0.30769232, 1, 2, 2
266, Mallorca, Recreativo, 31, 29, 2, 12, 18, 37, 39, 26, 37, 0.33333334, 0.14285715, 7, 1, 1
267, R. Madrid, Espanyol, 59, 42, 17, 1, 5, 57, 23, 37, 32, 0.9166667, 0.5714286, 2, 1, 1
268, Osasuna, Almería, 30, 37, -7, 14, 8, 28, 31, 22, 23, 0.46153846, 0.15384616, 2, 1, 1
269, Valencia, Deportivo, 35, 30, 5, 9, 16, 28, 37, 30, 38, 0.33333334, 0.42857143, 2, 2, X
270, Murcia, Getafe, 23, 33, -10, 19, 10, 20, 38, 32, 35, 0.33333334, 0.071428575, 0, 3, 2
271, Betis, Athletic, 32, 33, -1, 15, 13, 31, 39, 26, 27, 0.46153846, 0.14285715, 1, 2, 2
272, Deportivo, R. Madrid, 31, 62, -31, 16, 1, 32, 40, 59, 24, 0.30769232, 0.2857143, 1, 0, 1
273, Villarreal, Zaragoza, 50, 32, 18, 3, 14, 45, 36, 39, 46, 0.5, 0.61538464, 2, 0, 1
274, Getafe, Racing, 36, 44, -8, 10, 5, 35, 35, 28, 25, 0.3846154, 0.35714287, 2, 1, 1
275, At. Madrid, Levante, 44, 19, 25, 4, 20, 45, 32, 23, 50, 0.5714286, 0.3846154, 3, 0, 1
276, Espanyol, Mallorca, 42, 34, 8, 7, 11, 38, 34, 44, 40, 0.53846157, 0.35714287, 2, 1, 1
277, Almería, Barcelona, 37, 54, -17, 8, 2, 23, 25, 52, 23, 0.5, 0.23076923, 2, 2, X
278, Recreativo, Murcia, 29, 23, 6, 18, 19, 27, 44, 20, 41, 0.30769232, 0.21428572, 4, 2, 1
279, Valencia, Sevilla, 36, 42, -6, 9, 6, 30, 39, 54, 36, 0.30769232, 0.42857143, 1, 2, 2
280, Valladolid, Osasuna, 31, 33, -2, 17, 12, 32, 45, 30, 32, 0.2857143, 0.30769232, 0, 0, X
281, Sevilla, At. Madrid, 45, 47, -2, 5, 4, 56, 37, 48, 32, 0.71428573, 0.2857143, 1, 2, 2
282, Athletic, Getafe, 36, 39, -3, 10, 8, 28, 28, 37, 36, 0.2857143, 0.35714287, 1, 0, 1
283, Zaragoza, Almería, 32, 38, -6, 16, 9, 39, 48, 25, 27, 0.5, 0.071428575, 1, 1, X
284, Racing, Recreativo, 44, 32, 12, 7, 18, 29, 27, 31, 46, 0.61538464, 0.26666668, 2, 0, 1
285, Mallorca, Deportivo, 34, 34, 0, 12, 14, 45, 42, 33, 40, 0.3846154, 0.13333334, 1, 0, 1
286, Barcelona, Valladolid, 55, 32, 23, 2, 17, 54, 25, 32, 45, 0.85714287, 0.2857143, 4, 1, 1
287, Levante, Villarreal, 19, 53, -34, 20, 3, 23, 53, 47, 36, 0.2857143, 0.071428575, 1, 2, 2
288, R. Madrid, Valencia, 62, 36, 26, 1, 11, 59, 25, 31, 41, 0.9230769, 0.53333336, 2, 3, 2
289, Osasuna, Betis, 34, 32, 2, 13, 15, 30, 32, 32, 41, 0.5, 0.14285715, 0, 1, 2
290, Murcia, Espanyol, 23, 45, -22, 19, 6, 22, 45, 40, 35, 0.30769232, 0.06666667, 4, 0, 1
291, Betis, Barcelona, 35, 58, -23, 13, 2, 33, 41, 58, 26, 0.42857143, 0.2, 3, 2, 1
292, Deportivo, Murcia, 34, 26, 8, 15, 19, 33, 41, 26, 45, 0.35714287, 0.26666668, 3, 1, 1
293, Villarreal, At. Madrid, 56, 50, 6, 3, 4, 49, 37, 50, 33, 0.53333336, 0.64285713, 3, 0, 1
294, Getafe, Osasuna, 39, 34, 5, 9, 14, 37, 37, 30, 33, 0.42857143, 0.33333334, 0, 2, 2
295, Espanyol, Racing, 45, 47, -2, 7, 5, 40, 39, 31, 27, 0.5714286, 0.33333334, 0, 3, 2
296, R. Madrid, Sevilla, 62, 45, 17, 1, 6, 61, 28, 57, 39, 0.85714287, 0.53333336, 3, 1, 1
297, Almería, Levante, 39, 19, 20, 10, 20, 26, 28, 24, 55, 0.46666667, 0.21428572, 2, 1, 1
298, Recreativo, Athletic, 32, 39, -7, 18, 8, 31, 48, 29, 28, 0.35714287, 0.2, 1, 1, X
299, Valencia, Mallorca, 39, 37, 2, 11, 12, 34, 43, 46, 42, 0.2857143, 0.46666667, 0, 3, 2
300, Valladolid, Zaragoza, 32, 33, -1, 17, 16, 33, 49, 40, 49, 0.26666668, 0.2857143, 2, 1, 1
301, Sevilla, Villarreal, 45, 59, -14, 6, 2, 58, 42, 52, 37, 0.6666667, 0.26666668, 2, 0, 1
302, Athletic, Espanyol, 40, 45, -5, 10, 7, 30, 29, 40, 42, 0.33333334, 0.33333334, 1, 0, 1
303, Zaragoza, Betis, 33, 38, -5, 17, 13, 41, 51, 36, 43, 0.46666667, 0.06666667, 0, 3, 2
304, Racing, Deportivo, 50, 37, 13, 5, 15, 34, 27, 36, 42, 0.64285713, 0.3125, 1, 3, 2
305, Mallorca, R. Madrid, 40, 65, -25, 9, 1, 49, 42, 64, 29, 0.42857143, 0.1875, 1, 1, X
306, Barcelona, Getafe, 58, 39, 19, 3, 12, 60, 29, 37, 39, 0.8666667, 0.26666668, 0, 0, X
307, At. Madrid, Almería, 50, 42, 8, 4, 8, 50, 36, 28, 29, 0.6, 0.4, 6, 3, 1
308, Levante, Valladolid, 19, 35, -16, 20, 16, 25, 57, 35, 50, 0.26666668, 0.06666667, 0, 3, 2
309, Osasuna, Recreativo, 37, 33, 4, 14, 18, 32, 33, 32, 49, 0.46666667, 0.2, 0, 1, 2
310, Murcia, Valencia, 26, 39, -13, 19, 11, 27, 48, 34, 46, 0.35714287, 0.0625, 1, 0, 1
311, Betis, Levante, 41, 19, 22, 10, 20, 39, 43, 25, 60, 0.46666667, 0.25, 0, 1, 2
312, Deportivo, Athletic, 40, 43, -3, 13, 8, 39, 43, 31, 29, 0.4, 0.3125, 3, 0, 1
313, Getafe, Zaragoza, 40, 33, 7, 12, 18, 37, 39, 41, 54, 0.4, 0.3125, 0, 0, X
314, Mallorca, Sevilla, 41, 48, -7, 11, 6, 50, 43, 60, 42, 0.4, 0.1875, 2, 3, 2
315, Espanyol, Osasuna, 45, 37, 8, 7, 16, 40, 43, 32, 34, 0.53333336, 0.3125, 0, 1, 2
316, R. Madrid, Murcia, 66, 29, 37, 1, 19, 65, 30, 28, 48, 0.8666667, 0.5, 1, 0, 1
317, Almería, Villarreal, 42, 59, -17, 9, 2, 31, 35, 52, 39, 0.5, 0.2, 1, 0, 1
318, Recreativo, Barcelona, 36, 59, -23, 17, 3, 33, 49, 60, 29, 0.33333334, 0.25, 2, 2, X
319, Valencia, Racing, 39, 50, -11, 14, 5, 34, 47, 35, 30, 0.26666668, 0.4375, 1, 2, 2
320, Valladolid, At. Madrid, 38, 53, -15, 15, 4, 38, 50, 56, 39, 0.3125, 0.33333334, 1, 1, X
321, Sevilla, Almería, 51, 45, 6, 6, 7, 63, 44, 32, 35, 0.6875, 0.3125, 1, 4, 2
322, Zaragoza, Recreativo, 34, 37, -3, 18, 17, 41, 54, 35, 51, 0.4375, 0.0625, 3, 0, 1
323, Athletic, Valencia, 43, 39, 4, 9, 15, 31, 32, 35, 49, 0.375, 0.3125, 5, 1, 1
324, Villarreal, Valladolid, 59, 39, 20, 3, 16, 52, 40, 39, 51, 0.5625, 0.5625, 2, 0, 1
325, Racing, R. Madrid, 53, 69, -16, 5, 1, 37, 31, 66, 30, 0.6, 0.3529412, 0, 2, 2
326, Barcelona, Espanyol, 60, 45, 15, 2, 8, 62, 31, 40, 44, 0.8125, 0.25, 0, 0, X
327, At. Madrid, Betis, 54, 41, 13, 4, 13, 57, 40, 39, 44, 0.625, 0.375, 1, 3, 2
328, Levante, Getafe, 22, 41, -19, 20, 12, 26, 60, 37, 39, 0.25, 0.125, 3, 1, 1
329, Osasuna, Deportivo, 40, 43, -3, 14, 10, 33, 34, 42, 43, 0.4375, 0.25, 0, 1, 2
330, Murcia, Mallorca, 29, 41, -12, 19, 11, 28, 49, 52, 46, 0.4, 0.05882353, 1, 4, 2
331, Betis, Villarreal, 44, 62, -18, 11, 2, 42, 45, 54, 40, 0.4375, 0.29411766, 0, 1, 2
332, Deportivo, Barcelona, 46, 61, -15, 8, 3, 43, 43, 62, 31, 0.4375, 0.3529412, 2, 0, 1
333, Getafe, At. Madrid, 41, 54, -13, 13, 4, 38, 42, 58, 43, 0.375, 0.29411766, 1, 1, X
334, Mallorca, Racing, 44, 53, -9, 12, 5, 56, 47, 37, 33, 0.375, 0.23529412, 3, 1, 1
335, Espanyol, Zaragoza, 46, 37, 9, 10, 17, 40, 44, 44, 54, 0.5, 0.29411766, 1, 1, X
336, R. Madrid, Athletic, 72, 46, 26, 1, 9, 68, 30, 36, 33, 0.875, 0.5294118, 3, 0, 1
337, Recreativo, Levante, 37, 25, 12, 18, 20, 35, 54, 29, 61, 0.3125, 0.23529412, 2, 0, 1
338, Valencia, Osasuna, 39, 40, -1, 15, 14, 36, 54, 33, 35, 0.25, 0.4117647, 3, 0, 1
339, Valladolid, Almería, 39, 48, -9, 16, 7, 39, 53, 36, 36, 0.29411766, 0.3125, 1, 0, 1
340, Murcia, Sevilla, 29, 51, -22, 19, 6, 29, 53, 64, 48, 0.375, 0.05882353, 0, 0, X
341, Sevilla, Valladolid, 52, 42, 10, 6, 14, 64, 48, 40, 53, 0.64705884, 0.29411766, 2, 0, 1
342, Zaragoza, Deportivo, 38, 49, -11, 18, 7, 45, 55, 45, 43, 0.47058824, 0.05882353, 1, 0, 1
343, Athletic, Mallorca, 46, 47, -1, 11, 10, 36, 36, 59, 48, 0.4117647, 0.29411766, 1, 2, 2
344, Villarreal, Getafe, 65, 42, 23, 2, 13, 55, 40, 39, 43, 0.5882353, 0.5882353, 2, 0, 1
345, Racing, Murcia, 53, 30, 23, 5, 19, 38, 36, 29, 53, 0.5625, 0.33333334, 3, 2, 1
346, Barcelona, Valencia, 61, 42, 19, 3, 15, 62, 33, 39, 54, 0.7647059, 0.23529412, 6, 0, 1
347, At. Madrid, Recreativo, 55, 40, 15, 4, 16, 59, 44, 37, 54, 0.5882353, 0.3529412, 3, 0, 1
348, Levante, Espanyol, 25, 47, -22, 20, 9, 29, 63, 41, 45, 0.29411766, 0.11764706, 1, 1, X
349, Almería, Betis, 48, 44, 4, 8, 12, 36, 37, 42, 46, 0.5294118, 0.23529412, 1, 1, X
350, Osasuna, R. Madrid, 40, 75, -35, 17, 1, 33, 38, 71, 30, 0.4117647, 0.23529412, 1, 2, 2
351, Betis, Valladolid, 45, 42, 3, 12, 14, 43, 47, 40, 55, 0.4117647, 0.2777778, 1, 1, X
352, Deportivo, Levante, 49, 26, 23, 9, 20, 45, 44, 30, 64, 0.47058824, 0.33333334, 1, 0, 1
353, Getafe, Almería, 42, 49, -7, 13, 8, 39, 45, 37, 38, 0.3529412, 0.2777778, 4, 2, 1
354, Racing, Sevilla, 56, 55, 1, 5, 6, 41, 38, 66, 48, 0.5882353, 0.33333334, 0, 3, 2
355, Mallorca, Osasuna, 50, 40, 10, 7, 18, 61, 49, 34, 40, 0.4117647, 0.2777778, 2, 1, 1
356, R. Madrid, Barcelona, 78, 64, 14, 1, 3, 73, 31, 68, 33, 0.88235295, 0.5555556, 4, 1, 1
357, Espanyol, At. Madrid, 48, 58, -10, 10, 4, 42, 46, 62, 44, 0.47058824, 0.2777778, 0, 2, 2
358, Recreativo, Villarreal, 40, 68, -28, 17, 2, 37, 57, 57, 40, 0.3529412, 0.22222222, 0, 2, 2
359, Valencia, Zaragoza, 42, 41, 1, 15, 16, 39, 60, 46, 55, 0.29411766, 0.3888889, 1, 0, 1
360, Murcia, Athletic, 30, 46, -16, 19, 11, 31, 56, 37, 38, 0.3529412, 0.055555556, 1, 2, 2
361, Athletic, Racing, 49, 56, -7, 9, 6, 39, 39, 41, 41, 0.3888889, 0.33333334, 0, 0, X
362, Zaragoza, R. Madrid, 41, 81, -40, 16, 1, 46, 56, 77, 32, 0.5, 0.055555556, 2, 2, X
363, Betis, Sevilla, 46, 58, -12, 12, 5, 44, 48, 69, 48, 0.3888889, 0.2777778, 0, 2, 2
364, Villarreal, Espanyol, 71, 48, 23, 2, 11, 59, 40, 42, 48, 0.6111111, 0.6111111, 2, 0, 1
365, Barcelona, Mallorca, 64, 53, 11, 3, 7, 69, 37, 63, 50, 0.7777778, 0.22222222, 2, 3, 2
366, At. Madrid, Deportivo, 61, 52, 9, 4, 8, 64, 44, 46, 44, 0.6111111, 0.3888889, 1, 0, 1
367, Levante, Valencia, 26, 45, -19, 20, 13, 30, 65, 40, 60, 0.2777778, 0.11111111, 1, 5, 2
368, Almería, Recreativo, 49, 40, 9, 10, 17, 39, 42, 37, 59, 0.5, 0.22222222, 0, 2, 2
369, Osasuna, Murcia, 40, 30, 10, 18, 19, 35, 42, 32, 58, 0.3888889, 0.22222222, 2, 1, 1
370, Valladolid, Getafe, 43, 45, -2, 15, 14, 41, 56, 43, 47, 0.33333334, 0.2777778, 0, 0, X
371, Sevilla, Athletic, 61, 50, 11, 5, 9, 71, 48, 39, 39, 0.6666667, 0.36842105, 4, 1, 1
372, Deportivo, Villarreal, 52, 74, -22, 8, 2, 46, 45, 61, 40, 0.5, 0.31578946, 0, 2, 2
373, Getafe, Betis, 46, 46, 0, 13, 14, 43, 47, 44, 50, 0.3888889, 0.2631579, 1, 1, X
374, Racing, Osasuna, 57, 43, 14, 6, 17, 41, 41, 37, 43, 0.5555556, 0.31578946, 1, 0, 1
375, Mallorca, Zaragoza, 56, 42, 14, 7, 18, 66, 52, 48, 58, 0.44444445, 0.31578946, 3, 2, 1
376, Espanyol, Almería, 48, 49, -1, 11, 10, 42, 50, 39, 44, 0.44444445, 0.2631579, 1, 3, 2
377, R. Madrid, Levante, 82, 26, 56, 1, 20, 79, 34, 31, 70, 0.8888889, 0.5263158, 5, 2, 1
378, Recreativo, Valladolid, 43, 44, -1, 16, 15, 39, 59, 41, 56, 0.33333334, 0.2631579, 1, 1, X
379, Valencia, At. Madrid, 48, 64, -16, 12, 4, 45, 61, 65, 44, 0.33333334, 0.42105263, 3, 1, 1
380, Murcia, Barcelona, 30, 64, -34, 19, 3, 33, 60, 71, 40, 0.33333334, 0.05263158, 3, 5, 2
381, Athletic, Almería, 0, 0, 0, 18, 3, 0, 0, 0, 0, 0, 0, 1, 3, 2
382, Betis, Recreativo, 0, 0, 0, 16, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2
383, Deportivo, R. Madrid, 0, 0, 0, 5, 13, 0, 0, 0, 0, 0, 0, 2, 1, 1
384, Sporting, Getafe, 0, 0, 0, 14, 4, 0, 0, 0, 0, 0, 0, 1, 2, 2
385, Racing, Sevilla, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 1, 1, X
386, Numancia, Barcelona, 0, 0, 0, 8, 17, 0, 0, 0, 0, 0, 0, 1, 0, 1
387, Espanyol, Valladolid, 0, 0, 0, 6, 15, 0, 0, 0, 0, 0, 0, 1, 0, 1
388, At. Madrid, Málaga, 0, 0, 0, 1, 20, 0, 0, 0, 0, 0, 0, 4, 0, 1
389, Osasuna, Villarreal, 0, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 1, 1, X
390, Valencia, Mallorca, 0, 0, 0, 2, 19, 0, 0, 0, 0, 0, 0, 3, 0, 1
391, Sevilla, Sporting, 1, 0, 1, 12, 14, 1, 1, 1, 2, 0, 0.0, 4, 3, 1
392, Málaga, Athletic, 0, 0, 0, 20, 18, 0, 4, 1, 3, 0, 0.0, 0, 0, X
393, Villarreal, Deportivo, 1, 3, -2, 9, 5, 1, 1, 2, 1, 0, 0.0, 1, 0, 1
394, Getafe, Betis, 3, 0, 3, 4, 16, 2, 1, 0, 1, 0, 1.0, 0, 0, X
395, Barcelona, Racing, 0, 1, -1, 17, 11, 0, 1, 1, 1, 0, 0.0, 1, 1, X
396, Mallorca, Osasuna, 0, 1, -1, 19, 10, 0, 3, 1, 1, 0, 0.0, 1, 1, X
397, R. Madrid, Numancia, 0, 3, -3, 13, 8, 1, 2, 1, 0, 0, 0.0, 4, 3, 1
398, Almería, Valencia, 3, 3, 0, 3, 2, 3, 1, 3, 0, 0, 1.0, 2, 2, X
399, Recreativo, Espanyol, 3, 3, 0, 7, 6, 1, 0, 1, 0, 0, 1.0, 0, 1, 2
400, Valladolid, At. Madrid, 0, 3, -3, 15, 1, 0, 1, 4, 0, 0, 0.0, 2, 1, 1
401, Athletic, Valladolid, 1, 3, -2, 17, 11, 1, 3, 2, 2, 0.0, 0.0, 2, 0, 1
402, Betis, Sevilla, 1, 4, -3, 16, 4, 0, 1, 5, 4, 0.0, 0.0, 0, 0, X
403, Deportivo, Mallorca, 3, 1, 2, 10, 18, 2, 2, 1, 4, 1.0, 0.0, 0, 0, X
404, Sporting, Barcelona, 0, 1, -1, 20, 15, 4, 6, 1, 2, 0.0, 0.0, 1, 6, 2
405, Racing, R. Madrid, 2, 3, -1, 14, 8, 2, 2, 5, 5, 0.0, 0.0, 0, 2, 2
406, Numancia, Villarreal, 3, 4, -1, 9, 6, 4, 4, 2, 1, 1.0, 0.0, 1, 2, 2
407, At. Madrid, Recreativo, 3, 3, 0, 7, 12, 5, 2, 1, 1, 1.0, 0.0, 4, 0, 1
408, Espanyol, Getafe, 6, 4, 2, 1, 5, 2, 0, 2, 1, 1.0, 1.0, 1, 1, X
409, Almería, Málaga, 4, 1, 3, 3, 19, 5, 3, 0, 4, 0.0, 1.0, 1, 0, 1
410, Valencia, Osasuna, 4, 2, 2, 2, 13, 5, 2, 2, 2, 1.0, 0.0, 1, 0, 1
411, Sevilla, Espanyol, 5, 7, -2, 7, 4, 5, 4, 3, 1, 1.0, 0.0, 2, 0, 1
412, Villarreal, Racing, 7, 2, 5, 3, 17, 4, 2, 2, 4, 1.0, 0.5, 2, 0, 1
413, Málaga, Valencia, 1, 7, -6, 19, 1, 0, 5, 6, 2, 0.0, 0.0, 0, 2, 2
414, Getafe, At. Madrid, 5, 6, -1, 8, 5, 3, 2, 9, 2, 0.0, 0.5, 1, 2, 2
415, Barcelona, Betis, 4, 2, 2, 9, 16, 7, 3, 0, 1, 0.0, 0.5, 3, 2, 1
416, Mallorca, Numancia, 2, 3, -1, 18, 12, 1, 4, 5, 6, 0.0, 0.0, 2, 0, 1
417, R. Madrid, Sporting, 6, 0, 6, 6, 20, 7, 5, 5, 12, 1.0, 0.5, 7, 1, 1
418, Osasuna, Deportivo, 2, 4, -2, 15, 11, 2, 3, 2, 2, 0.0, 0.0, 0, 0, X
419, Recreativo, Athletic, 3, 4, -1, 14, 10, 1, 5, 3, 3, 0.0, 0.5, 1, 1, X
420, Valladolid, Almería, 3, 7, -4, 13, 2, 2, 4, 6, 3, 1.0, 0.0, 2, 0, 1
421, Athletic, Getafe, 5, 5, 0, 10, 11, 4, 4, 4, 4, 0.5, 0.0, 0, 1, 2
422, Betis, R. Madrid, 2, 9, -7, 17, 3, 2, 4, 14, 6, 0.0, 0.0, 1, 2, 2
423, Sporting, Villarreal, 0, 10, -10, 20, 2, 6, 19, 6, 2, 0.0, 0.0, 0, 1, 2
424, Málaga, Valladolid, 1, 6, -5, 19, 9, 0, 7, 4, 4, 0.0, 0.0, 2, 1, 1
425, Racing, Mallorca, 2, 5, -3, 18, 13, 2, 6, 3, 4, 0.0, 0.0, 1, 2, 2
426, Numancia, Osasuna, 3, 3, 0, 16, 15, 5, 8, 2, 3, 0.5, 0.0, 0, 0, X
427, Espanyol, Barcelona, 7, 7, 0, 8, 6, 3, 3, 10, 5, 0.5, 0.5, 1, 2, 2
428, At. Madrid, Sevilla, 9, 8, 1, 4, 5, 11, 3, 7, 4, 1.0, 0.5, 0, 1, 2
429, Almería, Recreativo, 7, 4, 3, 7, 14, 6, 5, 2, 6, 0.5, 0.5, 1, 0, 1
430, Valencia, Deportivo, 10, 5, 5, 1, 12, 8, 2, 2, 2, 1.0, 0.5, 4, 2, 1
431, Sevilla, Athletic, 11, 5, 6, 4, 12, 8, 4, 4, 5, 1.0, 0.33333334, 4, 0, 1
432, Deportivo, Numancia, 5, 4, 1, 13, 15, 4, 6, 5, 8, 0.5, 0.0, 1, 0, 1
433, Villarreal, Betis, 13, 2, 11, 2, 18, 7, 2, 3, 6, 1.0, 0.6666667, 2, 1, 1
434, Getafe, Almería, 8, 10, -2, 8, 6, 5, 4, 7, 5, 0.0, 0.6666667, 2, 2, X
435, Barcelona, At. Madrid, 10, 9, 1, 5, 7, 12, 6, 11, 4, 0.5, 0.6666667, 6, 1, 1
436, Mallorca, Sporting, 8, 0, 8, 9, 20, 5, 5, 6, 20, 0.5, 0.33333334, 0, 2, 2
437, R. Madrid, Espanyol, 12, 7, 5, 3, 10, 16, 7, 4, 5, 1.0, 0.6666667, 2, 2, X
438, Recreativo, Málaga, 4, 4, 0, 16, 17, 2, 7, 2, 8, 0.0, 0.33333334, 0, 4, 2
439, Osasuna, Racing, 4, 2, 2, 14, 19, 2, 3, 3, 8, 0.0, 0.0, 0, 1, 2
440, Valladolid, Valencia, 6, 13, -7, 11, 1, 5, 6, 12, 4, 1.0, 0.0, 0, 1, 2
441, Athletic, Barcelona, 5, 13, -8, 15, 4, 4, 9, 18, 7, 0.33333334, 0.0, 0, 1, 2
442, Betis, Mallorca, 2, 8, -6, 20, 11, 4, 8, 5, 7, 0.0, 0.0, 3, 0, 1
443, Sporting, Osasuna, 3, 4, -1, 19, 16, 8, 20, 2, 4, 0.0, 0.33333334, 2, 1, 1
444, Málaga, Getafe, 7, 9, -2, 12, 8, 6, 8, 7, 6, 0.33333334, 0.33333334, 2, 1, 1
445, Racing, Deportivo, 5, 8, -3, 14, 10, 4, 8, 5, 6, 0.0, 0.33333334, 0, 0, X
446, At. Madrid, R. Madrid, 9, 13, -4, 7, 5, 12, 10, 18, 9, 0.6666667, 0.33333334, 1, 2, 2
447, Espanyol, Villarreal, 8, 16, -8, 9, 2, 6, 7, 9, 3, 0.33333334, 0.33333334, 0, 0, X
448, Almería, Sevilla, 11, 14, -3, 6, 3, 9, 7, 12, 4, 0.6666667, 0.33333334, 0, 1, 2
449, Valencia, Numancia, 16, 4, 12, 1, 17, 13, 4, 5, 9, 1.0, 0.6666667, 4, 0, 1
450, Valladolid, Recreativo, 6, 4, 2, 13, 18, 5, 7, 2, 11, 0.6666667, 0.0, 1, 1, X
451, Sevilla, Málaga, 17, 10, 7, 2, 7, 13, 4, 8, 9, 1.0, 0.5, 0, 1, 2
452, Deportivo, Sporting, 9, 6, 3, 11, 15, 5, 6, 10, 21, 0.6666667, 0.0, 0, 3, 2
453, Villarreal, At. Madrid, 17, 9, 8, 3, 8, 9, 3, 13, 12, 1.0, 0.5, 4, 4, X
454, Getafe, Valladolid, 9, 7, 2, 9, 13, 8, 8, 6, 8, 0.0, 0.5, 1, 0, 1
455, Barcelona, Almería, 16, 11, 5, 4, 6, 19, 7, 9, 8, 0.6666667, 0.75, 5, 0, 1
456, Mallorca, Espanyol, 8, 9, -1, 12, 10, 5, 10, 6, 7, 0.33333334, 0.25, 3, 0, 1
457, Numancia, Racing, 4, 6, -2, 20, 14, 5, 13, 4, 8, 0.33333334, 0.0, 2, 1, 1
458, R. Madrid, Athletic, 16, 5, 11, 5, 17, 20, 10, 4, 10, 0.6666667, 0.75, 3, 2, 1
459, Osasuna, Betis, 4, 5, -1, 19, 16, 3, 6, 7, 8, 0.0, 0.0, 0, 2, 2
460, Recreativo, Valencia, 5, 19, -14, 18, 1, 3, 12, 17, 4, 0.0, 0.25, 1, 1, X
461, Athletic, Villarreal, 5, 18, -13, 19, 4, 6, 13, 13, 7, 0.25, 0.0, 1, 4, 2
